﻿wkt_geom,time,altitude,latitude,longitude,productivity
Point (-122.9375 38.02083969000000252),8/16/17,0,38.02083969,-122.9375,nan
Point (-123.47920229999999719 37.97917174999999901),8/16/17,0,37.97917175,-123.4792023,nan
Point (-123.4375 37.97917174999999901),8/16/17,0,37.97917175,-123.4375,nan
Point (-123.39579770000000281 37.97917174999999901),8/16/17,0,37.97917175,-123.3957977,nan
Point (-123.35420229999999719 37.97917174999999901),8/16/17,0,37.97917175,-123.3542023,nan
Point (-123.3125 37.97917174999999901),8/16/17,0,37.97917175,-123.3125,nan
Point (-123.27079770000000281 37.97917174999999901),8/16/17,0,37.97917175,-123.2707977,nan
Point (-123.22920229999999719 37.97917174999999901),8/16/17,0,37.97917175,-123.2292023,nan
Point (-123.1875 37.97917174999999901),8/16/17,0,37.97917175,-123.1875,nan
Point (-123.14579770000000281 37.97917174999999901),8/16/17,0,37.97917175,-123.1457977,nan
Point (-123.10420229999999719 37.97917174999999901),8/16/17,0,37.97917175,-123.1042023,nan
Point (-123.0625 37.97917174999999901),8/16/17,0,37.97917175,-123.0625,nan
Point (-123.02079770000000281 37.97917174999999901),8/16/17,0,37.97917175,-123.0207977,nan
Point (-122.97920229999999719 37.97917174999999901),8/16/17,0,37.97917175,-122.9792023,nan
Point (-122.9375 37.97917174999999901),8/16/17,0,37.97917175,-122.9375,nan
Point (-122.89579770000000281 37.97917174999999901),8/16/17,0,37.97917175,-122.8957977,nan
Point (-123.47920229999999719 37.93751144000000153),8/16/17,0,37.93751144,-123.4792023,nan
Point (-123.4375 37.93751144000000153),8/16/17,0,37.93751144,-123.4375,nan
Point (-123.39579770000000281 37.93751144000000153),8/16/17,0,37.93751144,-123.3957977,nan
Point (-123.35420229999999719 37.93751144000000153),8/16/17,0,37.93751144,-123.3542023,nan
Point (-123.3125 37.93751144000000153),8/16/17,0,37.93751144,-123.3125,nan
Point (-123.27079770000000281 37.93751144000000153),8/16/17,0,37.93751144,-123.2707977,nan
Point (-123.22920229999999719 37.93751144000000153),8/16/17,0,37.93751144,-123.2292023,nan
Point (-123.1875 37.93751144000000153),8/16/17,0,37.93751144,-123.1875,nan
Point (-123.14579770000000281 37.93751144000000153),8/16/17,0,37.93751144,-123.1457977,nan
Point (-123.10420229999999719 37.93751144000000153),8/16/17,0,37.93751144,-123.1042023,nan
Point (-123.0625 37.93751144000000153),8/16/17,0,37.93751144,-123.0625,nan
Point (-123.02079770000000281 37.93751144000000153),8/16/17,0,37.93751144,-123.0207977,nan
Point (-122.97920229999999719 37.93751144000000153),8/16/17,0,37.93751144,-122.9792023,nan
Point (-122.9375 37.93751144000000153),8/16/17,0,37.93751144,-122.9375,1896.0732
Point (-122.89579770000000281 37.93751144000000153),8/16/17,0,37.93751144,-122.8957977,2285.968
Point (-123.4375 37.89583969000000252),8/16/17,0,37.89583969,-123.4375,nan
Point (-123.39579770000000281 37.89583969000000252),8/16/17,0,37.89583969,-123.3957977,nan
Point (-123.35420229999999719 37.89583969000000252),8/16/17,0,37.89583969,-123.3542023,nan
Point (-123.3125 37.89583969000000252),8/16/17,0,37.89583969,-123.3125,nan
Point (-123.27079770000000281 37.89583969000000252),8/16/17,0,37.89583969,-123.2707977,nan
Point (-123.22920229999999719 37.89583969000000252),8/16/17,0,37.89583969,-123.2292023,nan
Point (-123.1875 37.89583969000000252),8/16/17,0,37.89583969,-123.1875,nan
Point (-123.14579770000000281 37.89583969000000252),8/16/17,0,37.89583969,-123.1457977,nan
Point (-123.10420229999999719 37.89583969000000252),8/16/17,0,37.89583969,-123.1042023,nan
Point (-123.0625 37.89583969000000252),8/16/17,0,37.89583969,-123.0625,nan
Point (-123.02079770000000281 37.89583969000000252),8/16/17,0,37.89583969,-123.0207977,nan
Point (-122.97920229999999719 37.89583969000000252),8/16/17,0,37.89583969,-122.9792023,nan
Point (-122.9375 37.89583969000000252),8/16/17,0,37.89583969,-122.9375,nan
Point (-122.89579770000000281 37.89583969000000252),8/16/17,0,37.89583969,-122.8957977,nan
Point (-122.85420229999999719 37.89583969000000252),8/16/17,0,37.89583969,-122.8542023,nan
Point (-123.4375 37.85417174999999901),8/16/17,0,37.85417175,-123.4375,nan
Point (-123.39579770000000281 37.85417174999999901),8/16/17,0,37.85417175,-123.3957977,nan
Point (-123.35420229999999719 37.85417174999999901),8/16/17,0,37.85417175,-123.3542023,nan
Point (-123.3125 37.85417174999999901),8/16/17,0,37.85417175,-123.3125,nan
Point (-123.27079770000000281 37.85417174999999901),8/16/17,0,37.85417175,-123.2707977,nan
Point (-123.22920229999999719 37.85417174999999901),8/16/17,0,37.85417175,-123.2292023,nan
Point (-123.1875 37.85417174999999901),8/16/17,0,37.85417175,-123.1875,nan
Point (-123.14579770000000281 37.85417174999999901),8/16/17,0,37.85417175,-123.1457977,nan
Point (-123.10420229999999719 37.85417174999999901),8/16/17,0,37.85417175,-123.1042023,nan
Point (-123.0625 37.85417174999999901),8/16/17,0,37.85417175,-123.0625,nan
Point (-123.02079770000000281 37.85417174999999901),8/16/17,0,37.85417175,-123.0207977,nan
Point (-122.97920229999999719 37.85417174999999901),8/16/17,0,37.85417175,-122.9792023,nan
Point (-122.9375 37.85417174999999901),8/16/17,0,37.85417175,-122.9375,nan
Point (-122.89579770000000281 37.85417174999999901),8/16/17,0,37.85417175,-122.8957977,nan
Point (-122.85420229999999719 37.85417174999999901),8/16/17,0,37.85417175,-122.8542023,nan
Point (-123.39579770000000281 37.81251144000000153),8/16/17,0,37.81251144,-123.3957977,nan
Point (-123.35420229999999719 37.81251144000000153),8/16/17,0,37.81251144,-123.3542023,nan
Point (-123.3125 37.81251144000000153),8/16/17,0,37.81251144,-123.3125,nan
Point (-123.27079770000000281 37.81251144000000153),8/16/17,0,37.81251144,-123.2707977,nan
Point (-123.22920229999999719 37.81251144000000153),8/16/17,0,37.81251144,-123.2292023,nan
Point (-123.1875 37.81251144000000153),8/16/17,0,37.81251144,-123.1875,nan
Point (-123.14579770000000281 37.81251144000000153),8/16/17,0,37.81251144,-123.1457977,nan
Point (-123.10420229999999719 37.81251144000000153),8/16/17,0,37.81251144,-123.1042023,nan
Point (-123.0625 37.81251144000000153),8/16/17,0,37.81251144,-123.0625,nan
Point (-123.02079770000000281 37.81251144000000153),8/16/17,0,37.81251144,-123.0207977,nan
Point (-122.97920229999999719 37.81251144000000153),8/16/17,0,37.81251144,-122.9792023,nan
Point (-122.9375 37.81251144000000153),8/16/17,0,37.81251144,-122.9375,nan
Point (-122.89579770000000281 37.81251144000000153),8/16/17,0,37.81251144,-122.8957977,nan
Point (-122.85420229999999719 37.81251144000000153),8/16/17,0,37.81251144,-122.8542023,nan
Point (-123.3125 37.77083969000000252),8/16/17,0,37.77083969,-123.3125,nan
Point (-123.27079770000000281 37.77083969000000252),8/16/17,0,37.77083969,-123.2707977,nan
Point (-123.22920229999999719 37.77083969000000252),8/16/17,0,37.77083969,-123.2292023,nan
Point (-123.1875 37.77083969000000252),8/16/17,0,37.77083969,-123.1875,nan
Point (-123.14579770000000281 37.77083969000000252),8/16/17,0,37.77083969,-123.1457977,nan
Point (-123.10420229999999719 37.77083969000000252),8/16/17,0,37.77083969,-123.1042023,nan
Point (-123.0625 37.77083969000000252),8/16/17,0,37.77083969,-123.0625,nan
Point (-123.02079770000000281 37.77083969000000252),8/16/17,0,37.77083969,-123.0207977,nan
Point (-122.97920229999999719 37.77083969000000252),8/16/17,0,37.77083969,-122.9792023,nan
Point (-122.9375 37.77083969000000252),8/16/17,0,37.77083969,-122.9375,nan
Point (-122.89579770000000281 37.77083969000000252),8/16/17,0,37.77083969,-122.8957977,nan
Point (-122.85420229999999719 37.77083969000000252),8/16/17,0,37.77083969,-122.8542023,nan
Point (-123.22920229999999719 37.72917174999999901),8/16/17,0,37.72917175,-123.2292023,nan
Point (-123.1875 37.72917174999999901),8/16/17,0,37.72917175,-123.1875,nan
Point (-123.14579770000000281 37.72917174999999901),8/16/17,0,37.72917175,-123.1457977,nan
Point (-123.10420229999999719 37.72917174999999901),8/16/17,0,37.72917175,-123.1042023,nan
Point (-123.0625 37.72917174999999901),8/16/17,0,37.72917175,-123.0625,nan
Point (-123.02079770000000281 37.72917174999999901),8/16/17,0,37.72917175,-123.0207977,nan
Point (-122.97920229999999719 37.72917174999999901),8/16/17,0,37.72917175,-122.9792023,nan
Point (-122.9375 37.72917174999999901),8/16/17,0,37.72917175,-122.9375,nan
Point (-122.89579770000000281 37.72917174999999901),8/16/17,0,37.72917175,-122.8957977,nan
Point (-122.85420229999999719 37.72917174999999901),8/16/17,0,37.72917175,-122.8542023,nan
Point (-123.14579770000000281 37.68751144000000153),8/16/17,0,37.68751144,-123.1457977,nan
Point (-123.10420229999999719 37.68751144000000153),8/16/17,0,37.68751144,-123.1042023,nan
Point (-123.0625 37.68751144000000153),8/16/17,0,37.68751144,-123.0625,nan
Point (-123.02079770000000281 37.68751144000000153),8/16/17,0,37.68751144,-123.0207977,nan
Point (-122.97920229999999719 37.68751144000000153),8/16/17,0,37.68751144,-122.9792023,nan
Point (-122.9375 37.68751144000000153),8/16/17,0,37.68751144,-122.9375,nan
Point (-122.89579770000000281 37.68751144000000153),8/16/17,0,37.68751144,-122.8957977,nan
Point (-122.85420229999999719 37.68751144000000153),8/16/17,0,37.68751144,-122.8542023,nan
Point (-123.14579770000000281 37.64583969000000252),8/16/17,0,37.64583969,-123.1457977,nan
Point (-123.10420229999999719 37.64583969000000252),8/16/17,0,37.64583969,-123.1042023,nan
Point (-123.0625 37.64583969000000252),8/16/17,0,37.64583969,-123.0625,nan
Point (-123.02079770000000281 37.64583969000000252),8/16/17,0,37.64583969,-123.0207977,nan
Point (-122.97920229999999719 37.64583969000000252),8/16/17,0,37.64583969,-122.9792023,nan
Point (-122.9375 37.64583969000000252),8/16/17,0,37.64583969,-122.9375,nan
Point (-122.89579770000000281 37.64583969000000252),8/16/17,0,37.64583969,-122.8957977,nan
Point (-123.10420229999999719 37.60417174999999901),8/16/17,0,37.60417175,-123.1042023,nan
Point (-123.0625 37.60417174999999901),8/16/17,0,37.60417175,-123.0625,nan
Point (-123.02079770000000281 37.60417174999999901),8/16/17,0,37.60417175,-123.0207977,nan
Point (-122.97920229999999719 37.60417174999999901),8/16/17,0,37.60417175,-122.9792023,nan
Point (-122.9375 37.60417174999999901),8/16/17,0,37.60417175,-122.9375,nan
Point (-122.89579770000000281 37.60417174999999901),8/16/17,0,37.60417175,-122.8957977,nan
Point (-123.10420229999999719 37.56251144000000153),8/16/17,0,37.56251144,-123.1042023,nan
Point (-123.0625 37.56251144000000153),8/16/17,0,37.56251144,-123.0625,nan
Point (-123.02079770000000281 37.56251144000000153),8/16/17,0,37.56251144,-123.0207977,nan
Point (-122.97920229999999719 37.56251144000000153),8/16/17,0,37.56251144,-122.9792023,nan
Point (-122.9375 37.56251144000000153),8/16/17,0,37.56251144,-122.9375,nan
Point (-123.14579770000000281 37.52083969000000252),8/16/17,0,37.52083969,-123.1457977,nan
Point (-123.10420229999999719 37.52083969000000252),8/16/17,0,37.52083969,-123.1042023,nan
Point (-123.0625 37.52083969000000252),8/16/17,0,37.52083969,-123.0625,nan
Point (-123.02079770000000281 37.52083969000000252),8/16/17,0,37.52083969,-123.0207977,nan
Point (-122.97920229999999719 37.52083969000000252),8/16/17,0,37.52083969,-122.9792023,nan
Point (-123.14579770000000281 37.47917174999999901),8/16/17,0,37.47917175,-123.1457977,nan
Point (-123.10420229999999719 37.47917174999999901),8/16/17,0,37.47917175,-123.1042023,nan
Point (-123.0625 37.47917174999999901),8/16/17,0,37.47917175,-123.0625,nan
Point (-123.02079770000000281 37.47917174999999901),8/16/17,0,37.47917175,-123.0207977,nan
Point (-123.14579770000000281 37.43751144000000153),8/16/17,0,37.43751144,-123.1457977,nan
Point (-123.10420229999999719 37.43751144000000153),8/16/17,0,37.43751144,-123.1042023,nan
Point (-122.3125 37.14583969000000252),8/16/17,0,37.14583969,-122.3125,nan
Point (-122.27079770000000281 37.14583969000000252),8/16/17,0,37.14583969,-122.2707977,nan
Point (-122.22920229999999719 37.14583969000000252),8/16/17,0,37.14583969,-122.2292023,nan
Point (-122.1875 37.14583969000000252),8/16/17,0,37.14583969,-122.1875,nan
Point (-122.14579770000000281 37.14583969000000252),8/16/17,0,37.14583969,-122.1457977,nan
Point (-122.10420229999999719 37.14583969000000252),8/16/17,0,37.14583969,-122.1042023,nan
Point (-122.0625 37.14583969000000252),8/16/17,0,37.14583969,-122.0625,nan
Point (-122.4375 37.10417174999999901),8/16/17,0,37.10417175,-122.4375,nan
Point (-122.39579770000000281 37.10417174999999901),8/16/17,0,37.10417175,-122.3957977,nan
Point (-122.35420229999999719 37.10417174999999901),8/16/17,0,37.10417175,-122.3542023,nan
Point (-122.3125 37.10417174999999901),8/16/17,0,37.10417175,-122.3125,nan
Point (-122.27079770000000281 37.10417174999999901),8/16/17,0,37.10417175,-122.2707977,nan
Point (-122.22920229999999719 37.10417174999999901),8/16/17,0,37.10417175,-122.2292023,nan
Point (-122.1875 37.10417174999999901),8/16/17,0,37.10417175,-122.1875,nan
Point (-122.14579770000000281 37.10417174999999901),8/16/17,0,37.10417175,-122.1457977,nan
Point (-122.10420229999999719 37.10417174999999901),8/16/17,0,37.10417175,-122.1042023,nan
Point (-122.0625 37.10417174999999901),8/16/17,0,37.10417175,-122.0625,nan
Point (-122.02079770000000281 37.10417174999999901),8/16/17,0,37.10417175,-122.0207977,nan
Point (-121.97920229999999719 37.10417174999999901),8/16/17,0,37.10417175,-121.9792023,nan
Point (-121.9375 37.10417174999999901),8/16/17,0,37.10417175,-121.9375,nan
Point (-122.52079770000000281 37.06251144000000153),8/16/17,0,37.06251144,-122.5207977,nan
Point (-122.47920229999999719 37.06251144000000153),8/16/17,0,37.06251144,-122.4792023,nan
Point (-122.4375 37.06251144000000153),8/16/17,0,37.06251144,-122.4375,nan
Point (-122.39579770000000281 37.06251144000000153),8/16/17,0,37.06251144,-122.3957977,nan
Point (-122.35420229999999719 37.06251144000000153),8/16/17,0,37.06251144,-122.3542023,nan
Point (-122.3125 37.06251144000000153),8/16/17,0,37.06251144,-122.3125,nan
Point (-122.27079770000000281 37.06251144000000153),8/16/17,0,37.06251144,-122.2707977,nan
Point (-122.22920229999999719 37.06251144000000153),8/16/17,0,37.06251144,-122.2292023,nan
Point (-122.1875 37.06251144000000153),8/16/17,0,37.06251144,-122.1875,nan
Point (-122.14579770000000281 37.06251144000000153),8/16/17,0,37.06251144,-122.1457977,nan
Point (-122.10420229999999719 37.06251144000000153),8/16/17,0,37.06251144,-122.1042023,nan
Point (-122.0625 37.06251144000000153),8/16/17,0,37.06251144,-122.0625,nan
Point (-122.02079770000000281 37.06251144000000153),8/16/17,0,37.06251144,-122.0207977,nan
Point (-121.97920229999999719 37.06251144000000153),8/16/17,0,37.06251144,-121.9792023,nan
Point (-121.9375 37.06251144000000153),8/16/17,0,37.06251144,-121.9375,nan
Point (-121.89579770000000281 37.06251144000000153),8/16/17,0,37.06251144,-121.8957977,nan
Point (-121.85420229999999719 37.06251144000000153),8/16/17,0,37.06251144,-121.8542023,nan
Point (-122.5625 37.02083969000000252),8/16/17,0,37.02083969,-122.5625,nan
Point (-122.52079770000000281 37.02083969000000252),8/16/17,0,37.02083969,-122.5207977,nan
Point (-122.47920229999999719 37.02083969000000252),8/16/17,0,37.02083969,-122.4792023,nan
Point (-122.4375 37.02083969000000252),8/16/17,0,37.02083969,-122.4375,nan
Point (-122.39579770000000281 37.02083969000000252),8/16/17,0,37.02083969,-122.3957977,nan
Point (-122.35420229999999719 37.02083969000000252),8/16/17,0,37.02083969,-122.3542023,nan
Point (-122.3125 37.02083969000000252),8/16/17,0,37.02083969,-122.3125,nan
Point (-122.27079770000000281 37.02083969000000252),8/16/17,0,37.02083969,-122.2707977,nan
Point (-122.22920229999999719 37.02083969000000252),8/16/17,0,37.02083969,-122.2292023,nan
Point (-122.1875 37.02083969000000252),8/16/17,0,37.02083969,-122.1875,nan
Point (-122.14579770000000281 37.02083969000000252),8/16/17,0,37.02083969,-122.1457977,nan
Point (-122.10420229999999719 37.02083969000000252),8/16/17,0,37.02083969,-122.1042023,nan
Point (-122.0625 37.02083969000000252),8/16/17,0,37.02083969,-122.0625,nan
Point (-122.02079770000000281 37.02083969000000252),8/16/17,0,37.02083969,-122.0207977,nan
Point (-121.97920229999999719 37.02083969000000252),8/16/17,0,37.02083969,-121.9792023,nan
Point (-121.9375 37.02083969000000252),8/16/17,0,37.02083969,-121.9375,nan
Point (-121.89579770000000281 37.02083969000000252),8/16/17,0,37.02083969,-121.8957977,nan
Point (-121.85420229999999719 37.02083969000000252),8/16/17,0,37.02083969,-121.8542023,nan
Point (-121.8125 37.02083969000000252),8/16/17,0,37.02083969,-121.8125,nan
Point (-122.60420229999999719 36.97917174999999901),8/16/17,0,36.97917175,-122.6042023,nan
Point (-122.5625 36.97917174999999901),8/16/17,0,36.97917175,-122.5625,nan
Point (-122.52079770000000281 36.97917174999999901),8/16/17,0,36.97917175,-122.5207977,nan
Point (-122.47920229999999719 36.97917174999999901),8/16/17,0,36.97917175,-122.4792023,nan
Point (-122.4375 36.97917174999999901),8/16/17,0,36.97917175,-122.4375,nan
Point (-122.39579770000000281 36.97917174999999901),8/16/17,0,36.97917175,-122.3957977,nan
Point (-122.35420229999999719 36.97917174999999901),8/16/17,0,36.97917175,-122.3542023,nan
Point (-122.3125 36.97917174999999901),8/16/17,0,36.97917175,-122.3125,nan
Point (-122.27079770000000281 36.97917174999999901),8/16/17,0,36.97917175,-122.2707977,nan
Point (-122.22920229999999719 36.97917174999999901),8/16/17,0,36.97917175,-122.2292023,nan
Point (-122.1875 36.97917174999999901),8/16/17,0,36.97917175,-122.1875,nan
Point (-122.14579770000000281 36.97917174999999901),8/16/17,0,36.97917175,-122.1457977,nan
Point (-122.10420229999999719 36.97917174999999901),8/16/17,0,36.97917175,-122.1042023,nan
Point (-122.0625 36.97917174999999901),8/16/17,0,36.97917175,-122.0625,nan
